ITEM,ITEM_TYPE,ITEM_GROUP,CATEGORY_GROUP,CATEGORY,SUB_CATEGORY,PRODUCT_TITLE_EN,PRODUCT_TITLE_AR,SHORT_DESC_EN,SHORT_DESC_AR,LONG_DESC_EN,LONG_DESC_AR,DETAIL_DESC_EN,DETAIL_DESC_AR,COLOUR,FORMULATION,FINISH,COVERAGE,SKIN_TYPE,CONCERNS,BENEFITS,Made in,Bristle_Type,INT_SHIPPING,NET_WEIGHT,INGREDIENTS,IMAGE_URL,CREATE_DATETIME,SWATCH_CODE,SWATCH_IMG,SIZE
207311703,ITEM,1003,104,215,325,Color & Gloss,لون ولمعة,"Feel like matte on one day and gloss on another? Or feel like both at different times of the day! This 2-in-1, super handy and color-matched lipstick & gloss is all you dreamt of and more.","ماهو:
 تمتعي بشفايف مطفية ليوم لامعة ليوم أخر! لو كنتي تشعرين برغبة التغيير بين الشفايف المطفية واللامعة خلال اليوم! في كلا الحالات أحمر الشفاه والملمع بلون مطابق 2 ب 1 سهل الاستخدام ويمثل كل ماترغبين به لشفاهك وأكثر!","So a lipstick AND a gloss! Ain't Mikyajy’s Color & Gloss jus awesome! Chic it up with the long-wearing matte lipstick ORRR glam it up with the color-matched, comfy and non-sticky gloss. Available in the most fashionable colors, the lipstick will add to your style quotient while the gloss, with its soft and fuller lip effect, will add to your charisma.","ماذا يعمل:
 ببساطة أحمر وملمع للشفاه! بالفعل لون ولمعة من مكياجي رائع لأبعد حد! كوني أنيقة بأحمر الشفاه المطفي الطويل الأمد أو تألقي بملمع بلون مطابق ومريح للشفاه وغير لزج! متوفر بأكثر الألوان عصرية، سيضفي أحمر الشفاه هذا الأناقة لهندامك بينما يعمل الملمع بتأثيره الناعم والذي يمنح الشفاه امتلاءً ليعطيكي طابعاً شخصياً مميزاً.",,,652,400;405,456;454,500;501,,,708;706,805,,,LIPSTICK 3g / LIPGLOSS 5ml,"LIPGLOSS INGREDIENTS: POLYBUTENE, HYDROGENATED POLYDECENE, SYNTHETIC WAX, SILICA, VP/HEXADECENE COPOLYMER, ETHYLHEXYL METHOXYCINNAMATE, OCTYLDODECANOL, BUTYL METHOXYDIBENZOYLMETHANE, JOJOBA ESTERS, LAURYL PCA, AROMA, PARFUM, TOCOPHERYL ACETATE. [+/-: CI 77891, CI 77491, CI 15850, CI 77492, CI 15985, CI 77499, CI 15850, CI 45410, CI 42090]
 
 LIPSTICK INGREDIENTS: COCO-CAPRYLATE/CAPRATE, OCTYLDODECANOL, ISOSTEARYL NEOPENTANOATE, CANDELILLA CERA, KAOLIN, CERA MICROCRISTALLINA, BIS-DIGLYCERYL POLYACYLADIPATE-2, OZOKERITE, METHOXY PEG-17/METHOXY PEG-11/HDI ISOCYANURATE TRIMER 
 CROSSPOLYMER, PARFUM, LECITHIN, TOCOPHEROL, ASCORBYL PALMITATE, CITRIC ACID. [+/-: CI 15850, CI 77891, CI 77491, CI 15985, CI 15850, CI 77492, CI 45410, CI 77499, CI 42090]",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/207311703_902_1.png,7/21/2014 4:21:56 PM,902,,
212686083,ITEM,1003,104,215,325,Color & Gloss,لون ولمعة,"Feel like matte on one day and gloss on another? Or feel like both at different times of the day! This 2-in-1, super handy and color-matched lipstick & gloss is all you dreamt of and more.","ماهو:
 تمتعي بشفايف مطفية ليوم لامعة ليوم أخر! لو كنتي تشعرين برغبة التغيير بين الشفايف المطفية واللامعة خلال اليوم! في كلا الحالات أحمر الشفاه والملمع بلون مطابق 2 ب 1 سهل الاستخدام ويمثل كل ماترغبين به لشفاهك وأكثر!","So a lipstick AND a gloss! Ain't Mikyajy’s Color & Gloss jus awesome! Chic it up with the long-wearing matte lipstick ORRR glam it up with the color-matched, comfy and non-sticky gloss. Available in the most fashionable colors, the lipstick will add to your style quotient while the gloss, with its soft and fuller lip effect, will add to your charisma.","ماذا يعمل:
 ببساطة أحمر وملمع للشفاه! بالفعل لون ولمعة من مكياجي رائع لأبعد حد! كوني أنيقة بأحمر الشفاه المطفي الطويل الأمد أو تألقي بملمع بلون مطابق ومريح للشفاه وغير لزج! متوفر بأكثر الألوان عصرية، سيضفي أحمر الشفاه هذا الأناقة لهندامك بينما يعمل الملمع بتأثيره الناعم والذي يمنح الشفاه امتلاءً ليعطيكي طابعاً شخصياً مميزاً.",,,665,400;405,456;454,500;501,,,708;706,805,,,LIPSTICK 3g / LIPGLOSS 5ml,"LIPGLOSS INGREDIENTS: POLYBUTENE, HYDROGENATED POLYDECENE, SYNTHETIC WAX, SILICA, VP/HEXADECENE COPOLYMER, ETHYLHEXYL METHOXYCINNAMATE, OCTYLDODECANOL, BUTYL METHOXYDIBENZOYLMETHANE, JOJOBA ESTERS, LAURYL PCA, AROMA, PARFUM, TOCOPHERYL ACETATE, BHT, TOCOPHEROL [+/-: CI 77891, CI 77491, CI 77492, CI 15850, CI 15985, CI 77499, CI 42090].
 
 LIPSTICK INGREDIENTS: COCO-CAPRYLATE/CAPRATE, OCTYLDODECANOL, ISOSTEARYL NEOPENTANOATE, CANDELILLA CERA, KAOLIN, CERA MICROCRISTALLINA, BISDIGLYCERYL POLYACYLADIPATE-2, OZOKERITE, METHOXY PEG-17/METHOXY PEG-11/HDI ISOCYANURATE TRIMER CROSSPOLYMER, AROMA, PARFUM, LECITHIN, TOCOPHEROL, ASCORBYL PALMITATE, BENZYL ALCOHOL, CITRIC ACID [+/-: CI 77891, CI 77491, CI 77492, CI 15985, CI 15850, CI 77499, CI 42090].",,08/04/2019 8:50:09 am,206,,
212686112,ITEM,1003,104,215,325,Color & Gloss,لون ولمعة,"Feel like matte on one day and gloss on another? Or feel like both at different times of the day! This 2-in-1, super handy and color-matched lipstick & gloss is all you dreamt of and more.","ماهو:
 تمتعي بشفايف مطفية ليوم لامعة ليوم أخر! لو كنتي تشعرين برغبة التغيير بين الشفايف المطفية واللامعة خلال اليوم! في كلا الحالات أحمر الشفاه والملمع بلون مطابق 2 ب 1 سهل الاستخدام ويمثل كل ماترغبين به لشفاهك وأكثر!","So a lipstick AND a gloss! Ain't Mikyajy’s Color & Gloss jus awesome! Chic it up with the long-wearing matte lipstick ORRR glam it up with the color-matched, comfy and non-sticky gloss. Available in the most fashionable colors, the lipstick will add to your style quotient while the gloss, with its soft and fuller lip effect, will add to your charisma.","ماذا يعمل:
 ببساطة أحمر وملمع للشفاه! بالفعل لون ولمعة من مكياجي رائع لأبعد حد! كوني أنيقة بأحمر الشفاه المطفي الطويل الأمد أو تألقي بملمع بلون مطابق ومريح للشفاه وغير لزج! متوفر بأكثر الألوان عصرية، سيضفي أحمر الشفاه هذا الأناقة لهندامك بينما يعمل الملمع بتأثيره الناعم والذي يمنح الشفاه امتلاءً ليعطيكي طابعاً شخصياً مميزاً.",,,652,400;405,456;454,500;501,,,708;706,805,,,LIPSTICK 3g / LIPGLOSS 5ml,"LIPGLOSS INGREDIENTS: POLYBUTENE, HYDROGENATED POLYDECENE, SYNTHETIC WAX, SILICA, VP/HEXADECENE COPOLYMER, ETHYLHEXYL METHOXYCINNAMATE, OCTYLDODECANOL, BUTYL METHOXYDIBENZOYLMETHANE, JOJOBA ESTERS, LAURYL PCA, AROMA, PARFUM, TOCOPHERYL ACETATE, BHT, TOCOPHEROL [+/-: CI 77891, CI 77491, CI 77492, CI 15850, CI 15985, CI 77499, CI 42090].
 
 LIPSTICK INGREDIENTS: COCO-CAPRYLATE/CAPRATE, OCTYLDODECANOL, ISOSTEARYL NEOPENTANOATE, CANDELILLA CERA, KAOLIN, CERA MICROCRISTALLINA, BISDIGLYCERYL POLYACYLADIPATE-2, OZOKERITE, METHOXY PEG-17/METHOXY PEG-11/HDI ISOCYANURATE TRIMER CROSSPOLYMER, AROMA, PARFUM, LECITHIN, TOCOPHEROL, ASCORBYL PALMITATE, BENZYL ALCOHOL, CITRIC ACID [+/-: CI 77891, CI 77491, CI 77492, CI 15985, CI 15850, CI 77499, CI 42090].",,08/04/2019 8:50:09 am,905,,
212686139,ITEM,1003,104,215,325,Color & Gloss,لون ولمعة,"Feel like matte on one day and gloss on another? Or feel like both at different times of the day! This 2-in-1, super handy and color-matched lipstick & gloss is all you dreamt of and more.","ماهو:
 تمتعي بشفايف مطفية ليوم لامعة ليوم أخر! لو كنتي تشعرين برغبة التغيير بين الشفايف المطفية واللامعة خلال اليوم! في كلا الحالات أحمر الشفاه والملمع بلون مطابق 2 ب 1 سهل الاستخدام ويمثل كل ماترغبين به لشفاهك وأكثر!","So a lipstick AND a gloss! Ain't Mikyajy’s Color & Gloss jus awesome! Chic it up with the long-wearing matte lipstick ORRR glam it up with the color-matched, comfy and non-sticky gloss. Available in the most fashionable colors, the lipstick will add to your style quotient while the gloss, with its soft and fuller lip effect, will add to your charisma.","ماذا يعمل:
 ببساطة أحمر وملمع للشفاه! بالفعل لون ولمعة من مكياجي رائع لأبعد حد! كوني أنيقة بأحمر الشفاه المطفي الطويل الأمد أو تألقي بملمع بلون مطابق ومريح للشفاه وغير لزج! متوفر بأكثر الألوان عصرية، سيضفي أحمر الشفاه هذا الأناقة لهندامك بينما يعمل الملمع بتأثيره الناعم والذي يمنح الشفاه امتلاءً ليعطيكي طابعاً شخصياً مميزاً.",,,660;666,400;405,456;454,500;501,,,708;706,805,,,LIPSTICK 3g / LIPGLOSS 5ml,"LIPGLOSS INGREDIENTS: POLYBUTENE, HYDROGENATED POLYDECENE, SYNTHETIC WAX, SILICA, VP/HEXADECENE COPOLYMER, ETHYLHEXYL METHOXYCINNAMATE, OCTYLDODECANOL, BUTYL METHOXYDIBENZOYLMETHANE, JOJOBA ESTERS, LAURYL PCA, AROMA, PARFUM, TOCOPHERYL ACETATE, BHT, TOCOPHEROL [+/-: CI 77891, CI 77491, CI 77492, CI 15850, CI 15985, CI 77499, CI 42090].
 
 LIPSTICK INGREDIENTS: COCO-CAPRYLATE/CAPRATE, OCTYLDODECANOL, ISOSTEARYL NEOPENTANOATE, CANDELILLA CERA, KAOLIN, CERA MICROCRISTALLINA, BISDIGLYCERYL POLYACYLADIPATE-2, OZOKERITE, METHOXY PEG-17/METHOXY PEG-11/HDI ISOCYANURATE TRIMER CROSSPOLYMER, AROMA, PARFUM, LECITHIN, TOCOPHEROL, ASCORBYL PALMITATE, BENZYL ALCOHOL, CITRIC ACID [+/-: CI 77891, CI 77491, CI 77492, CI 15985, CI 15850, CI 77499, CI 42090].",,09/04/2019 8:50:09 am,307,,
212686147,ITEM,1003,104,215,325,Color & Gloss,لون ولمعة,"Feel like matte on one day and gloss on another? Or feel like both at different times of the day! This 2-in-1, super handy and color-matched lipstick & gloss is all you dreamt of and more.","ماهو:
 تمتعي بشفايف مطفية ليوم لامعة ليوم أخر! لو كنتي تشعرين برغبة التغيير بين الشفايف المطفية واللامعة خلال اليوم! في كلا الحالات أحمر الشفاه والملمع بلون مطابق 2 ب 1 سهل الاستخدام ويمثل كل ماترغبين به لشفاهك وأكثر!","So a lipstick AND a gloss! Ain't Mikyajy’s Color & Gloss jus awesome! Chic it up with the long-wearing matte lipstick ORRR glam it up with the color-matched, comfy and non-sticky gloss. Available in the most fashionable colors, the lipstick will add to your style quotient while the gloss, with its soft and fuller lip effect, will add to your charisma.","ماذا يعمل:
 ببساطة أحمر وملمع للشفاه! بالفعل لون ولمعة من مكياجي رائع لأبعد حد! كوني أنيقة بأحمر الشفاه المطفي الطويل الأمد أو تألقي بملمع بلون مطابق ومريح للشفاه وغير لزج! متوفر بأكثر الألوان عصرية، سيضفي أحمر الشفاه هذا الأناقة لهندامك بينما يعمل الملمع بتأثيره الناعم والذي يمنح الشفاه امتلاءً ليعطيكي طابعاً شخصياً مميزاً.",,,667,400;405,456;454,500;501,,,708;706,805,,,LIPSTICK 3g / LIPGLOSS 5ml,"LIPGLOSS INGREDIENTS: POLYBUTENE, HYDROGENATED POLYDECENE, SYNTHETIC WAX, SILICA, VP/HEXADECENE COPOLYMER, ETHYLHEXYL METHOXYCINNAMATE, OCTYLDODECANOL, BUTYL METHOXYDIBENZOYLMETHANE, JOJOBA ESTERS, LAURYL PCA, AROMA, PARFUM, TOCOPHERYL ACETATE, BHT, TOCOPHEROL [+/-: CI 77891, CI 77491, CI 77492, CI 15850, CI 15985, CI 77499, CI 42090].
 
 LIPSTICK INGREDIENTS: COCO-CAPRYLATE/CAPRATE, OCTYLDODECANOL, ISOSTEARYL NEOPENTANOATE, CANDELILLA CERA, KAOLIN, CERA MICROCRISTALLINA, BISDIGLYCERYL POLYACYLADIPATE-2, OZOKERITE, METHOXY PEG-17/METHOXY PEG-11/HDI ISOCYANURATE TRIMER CROSSPOLYMER, AROMA, PARFUM, LECITHIN, TOCOPHEROL, ASCORBYL PALMITATE, BENZYL ALCOHOL, CITRIC ACID [+/-: CI 77891, CI 77491, CI 77492, CI 15985, CI 15850, CI 77499, CI 42090].",,10/04/2019 8:50:09 am,804,,
1004,ITEM_GROUP,,104,215,325,22K Powder Matte Lipstick,22K أحمر الشفاه المطفي كالباودر,,,,,,,,400,456,502,,,708,805,,,3.5g,,,,,,
207797563,ITEM,1004,104;102,215;203,325,22K Powder Matte Lipstick,22K أحمر الشفاه المطفي كالباودر,For the love of matte! This unique formulation gives a gorgeous powdery matte finish that sits comfortably on the lips and provides a rich and lasting color payoff.,"ماهو:
 تمتعي بشفايف مطفية ليوم لامعة ليوم أخر! لو كنتي تشعرين برغبة التغيير بين الشفايف المطفية واللامعة خلال اليوم! في كلا الحالات أحمر الشفاه والملمع بلون مطابق 2 ب 1 سهل الاستخدام ويمثل كل ماترغبين به لشفاهك وأكثر!","Go big on matteness with Mikyajy’s 22K Powder Matte Lipstick! A unique blend of exceptional and unparalleled powdery matte finish and luxe color payoff. The supreme formulation glides on your lips effortlessly, providing you with, undeniable saturated color in one stroke. Comfortable to wear and lasts long on the lips, this is undeniably a must-have!","ماذا يعمل:
 ببساطة أحمر وملمع للشفاه! بالفعل لون ولمعة من مكياجي رائع لأبعد حد! كوني أنيقة بأحمر الشفاه المطفي الطويل الأمد أو تألقي بملمع بلون مطابق ومريح للشفاه وغير لزج! متوفر بأكثر الألوان عصرية، سيضفي أحمر الشفاه هذا الأناقة لهندامك بينما يعمل الملمع بتأثيره الناعم والذي يمنح الشفاه امتلاءً ليعطيكي طابعاً شخصياً مميزاً.",,,660;666,400,456,502,,,708,805,,,3.5g,"INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, TALC, OCTYLDODECANOL, POLYETHYLENE, ISONONYL ISONONANOATE, NEOPENTYL GLYCOL DIETHYLHEXANOATE, PENTAERYTHRITYL TETRAISOSTEARATE, POLYMETHYLSILSESQUIOXANE, CERA MICROCRISTALLINA, HELIANTHUS ANNUUS SEED CERA, SYNTHETIC BEESWAX, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, SILICA DIMETHYL SILYLATE, MICA, DISTEARDIMONIUM HECTORITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TIN OXIDE [+/-: CI 77891, CI 77492, CI 15850, CI 19140, CI 42090, CI 45410, CI 77007, CI 77499, CI 77491]",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/207797563_301_1.png,3/16/2015 3:10:43 PM,301,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/207797563_301.png,
207797627,ITEM,1004,104,215,325,22K Powder Matte Lipstick,22K أحمر الشفاه المطفي كالباودر,For the love of matte! This unique formulation gives a gorgeous powdery matte finish that sits comfortably on the lips and provides a rich and lasting color payoff.,"ماهو:
 لكل محبات اللمسة المطفية! هذه التركيبة الفريدة تمنح شفاهك لمسة نهائية مطفية بودرية تتوزع على شفاهك بكل راحة وتمنحهم لون غني يدوم طويلاً!","Go big on matteness with Mikyajy’s 22K Powder Matte Lipstick! A unique blend of exceptional and unparalleled powdery matte finish and luxe color payoff. The supreme formulation glides on your lips effortlessly, providing you with, undeniable saturated color in one stroke. Comfortable to wear and lasts long on the lips, this is undeniably a must-have!","ماذا يعمل :
 تمتعي بأعلى درجات اللمسة المطفية مع 22K أحمر الشفاه المطفي كالباودر من مكياجي! مزيج فريد من اللمسة النهائية المطفية البودرية والتي لامثيل لها بالسوق مع لون غني فاخر! هذه التركيبة الفائقة تنساب على الشفاه من دون عناء لتمنحك لون غني لايضاهي وبتمريرة واحدة فقط! مريح للشفاه ويدوم لوقت طويل، لن تستغني عنه أبداً!",,,652,400,456,502,,,708,805,,,3.5g,"INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, TALC, OCTYLDODECANOL, POLYETHYLENE, ISONONYL ISONONANOATE, NEOPENTYL GLYCOL DIETHYLHEXANOATE, PENTAERYTHRITYL TETRAISOSTEARATE, POLYMETHYLSILSESQUIOXANE, CERA MICROCRISTALLINA, HELIANTHUS ANNUUS SEED CERA, SYNTHETIC BEESWAX, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, SILICA DIMETHYL SILYLATE, MICA, DISTEARDIMONIUM HECTORITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TIN OXIDE [+/-: CI 77891, CI 77492, CI 15850, CI 19140, CI 42090, CI 45410, CI 77007, CI 77499, CI 77491]",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/207797627_901_1.png,3/16/2015 3:15:03 PM,901,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/207797627_901.png,
207797571,ITEM,1004,104,215,325,22K Powder Matte Lipstick,22K أحمر الشفاه المطفي كالباودر,For the love of matte! This unique formulation gives a gorgeous powdery matte finish that sits comfortably on the lips and provides a rich and lasting color payoff.,"ماهو:
 لكل محبات اللمسة المطفية! هذه التركيبة الفريدة تمنح شفاهك لمسة نهائية مطفية بودرية تتوزع على شفاهك بكل راحة وتمنحهم لون غني يدوم طويلاً!","Go big on matteness with Mikyajy’s 22K Powder Matte Lipstick! A unique blend of exceptional and unparalleled powdery matte finish and luxe color payoff. The supreme formulation glides on your lips effortlessly, providing you with, undeniable saturated color in one stroke. Comfortable to wear and lasts long on the lips, this is undeniably a must-have!","ماذا يعمل :
 تمتعي بأعلى درجات اللمسة المطفية مع 22K أحمر الشفاه المطفي كالباودر من مكياجي! مزيج فريد من اللمسة النهائية المطفية البودرية والتي لامثيل لها بالسوق مع لون غني فاخر! هذه التركيبة الفائقة تنساب على الشفاه من دون عناء لتمنحك لون غني لايضاهي وبتمريرة واحدة فقط! مريح للشفاه ويدوم لوقت طويل، لن تستغني عنه أبداً!",,,660;666,400,456,502,,,708,805,,,3.5g,"INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, TALC, OCTYLDODECANOL, POLYETHYLENE, ISONONYL ISONONANOATE, NEOPENTYL GLYCOL DIETHYLHEXANOATE, PENTAERYTHRITYL TETRAISOSTEARATE, POLYMETHYLSILSESQUIOXANE, CERA MICROCRISTALLINA, HELIANTHUS ANNUUS SEED CERA, SYNTHETIC BEESWAX, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, SILICA DIMETHYL SILYLATE, MICA, DISTEARDIMONIUM HECTORITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TIN OXIDE [+/-: CI 77891, CI 77492, CI 15850, CI 19140, CI 42090, CI 45410, CI 77007, CI 77499, CI 77491]",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/207797571_302_1.png,3/16/2015 3:11:14 PM,302,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/207797571_302.png,
207797635,ITEM,1004,104,215,325,22K Powder Matte Lipstick,22K أحمر الشفاه المطفي كالباودر,For the love of matte! This unique formulation gives a gorgeous powdery matte finish that sits comfortably on the lips and provides a rich and lasting color payoff.,"ماهو:
 لكل محبات اللمسة المطفية! هذه التركيبة الفريدة تمنح شفاهك لمسة نهائية مطفية بودرية تتوزع على شفاهك بكل راحة وتمنحهم لون غني يدوم طويلاً!","Go big on matteness with Mikyajy’s 22K Powder Matte Lipstick! A unique blend of exceptional and unparalleled powdery matte finish and luxe color payoff. The supreme formulation glides on your lips effortlessly, providing you with, undeniable saturated color in one stroke. Comfortable to wear and lasts long on the lips, this is undeniably a must-have!","ماذا يعمل :
 تمتعي بأعلى درجات اللمسة المطفية مع 22K أحمر الشفاه المطفي كالباودر من مكياجي! مزيج فريد من اللمسة النهائية المطفية البودرية والتي لامثيل لها بالسوق مع لون غني فاخر! هذه التركيبة الفائقة تنساب على الشفاه من دون عناء لتمنحك لون غني لايضاهي وبتمريرة واحدة فقط! مريح للشفاه ويدوم لوقت طويل، لن تستغني عنه أبداً!",,,652,400,456,502,,,708,805,,,3.5g,"INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, TALC, OCTYLDODECANOL, POLYETHYLENE, ISONONYL ISONONANOATE, NEOPENTYL GLYCOL DIETHYLHEXANOATE, PENTAERYTHRITYL TETRAISOSTEARATE, POLYMETHYLSILSESQUIOXANE, CERA MICROCRISTALLINA, HELIANTHUS ANNUUS SEED CERA, SYNTHETIC BEESWAX, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, SILICA DIMETHYL SILYLATE, MICA, DISTEARDIMONIUM HECTORITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TIN OXIDE [+/-: CI 77891, CI 77492, CI 15850, CI 19140, CI 42090, CI 45410, CI 77007, CI 77499, CI 77491]",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/207797635_902_1.png,3/16/2015 3:15:35 PM,902,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/207797635_902.png,
207797619,ITEM,1004,104,215,325,22K Powder Matte Lipstick,22K أحمر الشفاه المطفي كالباودر,For the love of matte! This unique formulation gives a gorgeous powdery matte finish that sits comfortably on the lips and provides a rich and lasting color payoff.,"ماهو:
 لكل محبات اللمسة المطفية! هذه التركيبة الفريدة تمنح شفاهك لمسة نهائية مطفية بودرية تتوزع على شفاهك بكل راحة وتمنحهم لون غني يدوم طويلاً!","Go big on matteness with Mikyajy’s 22K Powder Matte Lipstick! A unique blend of exceptional and unparalleled powdery matte finish and luxe color payoff. The supreme formulation glides on your lips effortlessly, providing you with, undeniable saturated color in one stroke. Comfortable to wear and lasts long on the lips, this is undeniably a must-have!","ماذا يعمل :
 تمتعي بأعلى درجات اللمسة المطفية مع 22K أحمر الشفاه المطفي كالباودر من مكياجي! مزيج فريد من اللمسة النهائية المطفية البودرية والتي لامثيل لها بالسوق مع لون غني فاخر! هذه التركيبة الفائقة تنساب على الشفاه من دون عناء لتمنحك لون غني لايضاهي وبتمريرة واحدة فقط! مريح للشفاه ويدوم لوقت طويل، لن تستغني عنه أبداً!",,,667,400,456,502,,,708,805,,,3.5g,"INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, TALC, OCTYLDODECANOL, POLYETHYLENE, ISONONYL ISONONANOATE, NEOPENTYL GLYCOL DIETHYLHEXANOATE, PENTAERYTHRITYL TETRAISOSTEARATE, POLYMETHYLSILSESQUIOXANE, CERA MICROCRISTALLINA, HELIANTHUS ANNUUS SEED CERA, SYNTHETIC BEESWAX, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, SILICA DIMETHYL SILYLATE, MICA, DISTEARDIMONIUM HECTORITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TIN OXIDE [+/-: CI 77891, CI 77492, CI 15850, CI 19140, CI 42090, CI 45410, CI 77007, CI 77499, CI 77491]",,3/16/2015 3:14:25 PM,802,,
207797601,ITEM,1004,104,215,325,22K Powder Matte Lipstick,22K أحمر الشفاه المطفي كالباودر,For the love of matte! This unique formulation gives a gorgeous powdery matte finish that sits comfortably on the lips and provides a rich and lasting color payoff.,"ماهو:
 لكل محبات اللمسة المطفية! هذه التركيبة الفريدة تمنح شفاهك لمسة نهائية مطفية بودرية تتوزع على شفاهك بكل راحة وتمنحهم لون غني يدوم طويلاً!","Go big on matteness with Mikyajy’s 22K Powder Matte Lipstick! A unique blend of exceptional and unparalleled powdery matte finish and luxe color payoff. The supreme formulation glides on your lips effortlessly, providing you with, undeniable saturated color in one stroke. Comfortable to wear and lasts long on the lips, this is undeniably a must-have!","ماذا يعمل :
 تمتعي بأعلى درجات اللمسة المطفية مع 22K أحمر الشفاه المطفي كالباودر من مكياجي! مزيج فريد من اللمسة النهائية المطفية البودرية والتي لامثيل لها بالسوق مع لون غني فاخر! هذه التركيبة الفائقة تنساب على الشفاه من دون عناء لتمنحك لون غني لايضاهي وبتمريرة واحدة فقط! مريح للشفاه ويدوم لوقت طويل، لن تستغني عنه أبداً!",,,667,400,456,502,,,708,805,,,3.5g,"INGREDIENTS: CAPRYLIC/CAPRIC TRIGLYCERIDE, TALC, OCTYLDODECANOL, POLYETHYLENE, ISONONYL ISONONANOATE, NEOPENTYL GLYCOL DIETHYLHEXANOATE, PENTAERYTHRITYL TETRAISOSTEARATE, POLYMETHYLSILSESQUIOXANE, CERA MICROCRISTALLINA, HELIANTHUS ANNUUS SEED CERA, SYNTHETIC BEESWAX, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, SILICA DIMETHYL SILYLATE, MICA, DISTEARDIMONIUM HECTORITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TIN OXIDE [+/-: CI 77891, CI 77492, CI 15850, CI 19140, CI 42090, CI 45410, CI 77007, CI 77499, CI 77491]",,3/16/2015 3:13:54 PM,801,,
1005,ITEM_GROUP,,104,215,325,22K LongWear No Transfer Lipstick,22K أحمر الشفاه المطفي كالباودر,,,,,,,,400,456,502,,,708;710,805,,,2.5g,,,,,,
